Timestamp;Wind speed [m/s];Wind direction [deg];Ambient temperature [C];output power [kW];Status;State;Ice detected;IPS;Reference Power;P10 Limit;P90 Limit
2003-01-01 00:00:00;10.03141239665676;42.1;-15.7;1387.0;OK;OK;NO;OFF;1280.4513325290077;1148.76807406389;1419.8379303357008
2003-01-01 00:10:00;9.616500970986122;44.9;-15.6;990.0;OK;OK;NO;OFF;1170.4173430833127;1041.2705567226167;1297.1512748867922
2003-01-01 00:20:00;10.129585622379334;44.9;-15.3;1207.0;OK;OK;NO;OFF;1308.0927510816412;1177.0153319272663;1444.3933548992388
2003-01-01 00:30:00;10.128276467518567;45.8;-15.2;1097.0;OK;OK;NO;OFF;1307.7241485712284;1176.638650457721;1444.0659045869063
2003-01-01 00:40:00;10.43428223491817;45.5;-14.9;1217.0;OK;OK;NO;OFF;1393.8824003140687;1264.6853022387609;1520.6051186351694
2003-01-01 00:50:00;10.226343001135959;43.4;-14.8;1153.0;OK;OK;NO;OFF;1335.3355271499902;1204.8552099368392;1468.5946429544774
2003-01-01 01:00:00;9.913896219371276;43.5;-14.6;989.0;OK;OK;NO;OFF;1248.599403295298;1117.1188240924535;1387.0022993095217
2003-01-01 01:10:00;8.570284665606026;45.5;-14.5;722.0;OK;OK;NO;OFF;879.174447952792;748.7322469108602;999.4144327397524
2003-01-01 01:20:00;10.012005475683978;47.9;-14.2;1115.0;OK;OK;NO;OFF;1274.9871662914384;1143.184145278648;1414.9838045753395
2003-01-01 01:30:00;10.009429211697439;48.9;-14.0;1182.0;OK;OK;NO;OFF;1274.2617995671624;1142.4428801056208;1414.33942057439
2003-01-01 01:40:00;10.419509436402027;48.9;-13.8;1346.0;OK;OK;NO;OFF;1389.723006508141;1260.4347436370865;1516.9100955075746
2003-01-01 01:50:00;10.51996940246698;50.8;-13.6;1375.0;OK;OK;NO;OFF;1418.2283686552726;1289.397773160124;1542.6398968438705
2003-01-01 02:00:00;10.827989835148577;53.1;-13.5;1389.0;OK;OK;NO;OFF;1508.1307837864251;1378.8585623923866;1628.378410642633
2003-01-01 02:10:00;10.619016614406695;52.7;-13.3;1300.0;OK;OK;NO;OFF;1447.137436433228;1318.164831482328;1570.210018324742
2003-01-01 02:20:00;10.514570738665611;54.1;-13.2;1324.0;OK;OK;NO;OFF;1416.652652038038;1287.8297969052196;1541.13716078575
2003-01-01 02:30:00;10.410151991371633;54.5;-13.1;1411.0;OK;OK;NO;OFF;1387.0883466732964;1257.7423378332592;1514.5695792022366
2003-01-01 02:40:00;10.0983513963538;53.8;-12.9;1233.0;OK;OK;NO;OFF;1299.2985171305324;1168.0283476429825;1436.58094295774
2003-01-01 02:50:00;10.715245554335443;54.4;-12.8;1541.0;OK;OK;NO;OFF;1475.2239306628103;1346.1133569683263;1596.9956644005329
2003-01-01 03:00:00;11.124522505462538;54.7;-12.6;1729.0;OK;OK;NO;OFF;1586.1414787150661;1455.7251643993357;1705.2723323202629
2003-01-01 03:10:00;10.609498315394827;53.2;-12.6;1296.0;OK;OK;NO;OFF;1444.359315314257;1315.400357274117;1567.5605680786493
2003-01-01 03:20:00;10.91711633228785;53.0;-12.5;1331.0;OK;OK;NO;OFF;1534.1442767071474;1404.7442697338493;1653.1870681017638
2003-01-01 03:30:00;10.812742053575722;53.4;-12.4;1335.0;OK;OK;NO;OFF;1503.6803894510308;1374.4300296432011;1624.1341398343516
2003-01-01 03:40:00;11.120256149337337;53.5;-12.3;1348.0;OK;OK;NO;OFF;1585.160875976809;1454.77295920644;1704.2597823434744
2003-01-01 03:50:00;11.427692025439876;54.7;-12.2;1290.0;OK;OK;NO;OFF;1655.8236273031168;1523.389368412891;1777.224668554621
2003-01-01 04:00:00;11.220354577616911;54.7;-12.1;1162.0;OK;OK;NO;OFF;1608.168048839467;1477.113860999772;1728.016510159124
2003-01-01 04:10:00;11.013070438489235;55.4;-12.0;963.0;OK;OK;NO;OFF;1560.524723139309;1430.850251518985;1678.8210037121733
2003-01-01 04:20:00;10.80721865459224;56.8;-12.0;1150.0;OK;OK;NO;OFF;1502.0682661771789;1372.8258255713963;1622.596683322657
2003-01-01 04:30:00;10.60001405158138;55.6;-11.9;1003.0;OK;OK;NO;OFF;1441.591128102952;1312.6457681754289;1564.9205916434469
2003-01-01 04:40:00;10.60001405158138;57.1;-11.9;938.0;OK;OK;YES;OFF;1441.591128102952;1312.6457681754289;1564.9205916434469
2003-01-01 04:50:00;10.392862662089941;58.7;-11.8;866.0;OK;OK;YES;OFF;1382.2204044858813;1252.7677010225584;1510.2451127521838
2003-01-01 05:00:00;10.597310483511157;61.1;-11.7;945.0;OK;OK;YES;OFF;1440.8020333767724;1311.8605497040444;1564.1680444624799
2003-01-01 05:10:00;10.494423973962503;61.1;-11.7;823.0;OK;OK;YES;OFF;1410.8157644688276;1281.989808621569;1535.647977065801
2003-01-01 05:20:00;10.493086337854207;64.9;-11.6;721.0;OK;OK;YES;OFF;1410.4391428465024;1281.6049322787544;1535.3134029259681
2003-01-01 05:30:00;10.800330247694037;67.6;-11.5;809.0;OK;OK;YES;OFF;1500.0577358653966;1370.825171548865;1620.6792723095257
2003-01-01 05:40:00;10.183168519254378;69.0;-11.5;561.0;OK;OK;YES;OFF;1323.1794233274034;1192.4326709619766;1457.795693188796
2003-01-01 05:50:00;9.873329986084432;75.2;-11.4;647.0;OK;OK;YES;OFF;1237.9349703205721;1106.772732400555;1374.7461599206574
2003-01-01 06:00:00;9.873329986084432;75.0;-11.4;543.0;OK;OK;YES;OFF;1237.9349703205721;1106.772732400555;1374.7461599206574
2003-01-01 06:10:00;8.536316550468833;69.3;-11.4;407.0;OK;OK;YES;OFF;869.7518340969465;737.4518411032948;988.5216238142006
2003-01-01 06:20:00;8.947705299889016;73.5;-11.4;413.0;OK;OK;YES;OFF;983.869362101352;874.0691370404837;1120.444723563974
2003-01-01 06:30:00;8.743124486228506;72.4;-11.5;392.0;OK;OK;YES;OFF;927.1194953026809;806.1302894120038;1054.8402676194112
2003-01-01 06:40:00;8.434543622008675;71.2;-11.5;260.0;OK;OK;YES;OFF;840.6947467337186;706.2423928184407;957.3685697760797
2003-01-01 06:50:00;7.715504660186918;75.2;-11.6;142.0;OK;OK;YES;OFF;640.681062158269;520.4882447893409;765.980164329385
2003-01-01 07:00:00;7.612631264717759;72.3;-11.6;188.0;OK;OK;YES;OFF;616.0792939684313;494.91053868784024;741.5003883785052
2003-01-01 07:10:00;6.996282649308335;69.3;-11.7;69.0;OK;OK;YES;OFF;459.72025327063795;348.4746613618898;588.9767575712106
2003-01-01 07:20:00;6.481850101565075;66.7;-11.7;66.0;OK;OK;YES;OFF;364.9558944321905;268.8004302827793;466.2542175297093
2003-01-01 07:30:00;6.173977819063332;64.5;-11.8;40.0;OK;OK;YES;OFF;313.3153100791454;226.93898538057348;403.536793741546
2003-01-01 07:40:00;6.689329255852328;65.0;-11.9;15.0;OK;OK;YES;OFF;402.60922912161976;300.3299259238179;515.6587028255099
2003-01-01 07:50:00;6.998960652497832;70.2;-12.0;3.0;OK;OK;YES;OFF;460.4122455249212;349.1013295473687;589.6477132609635
2003-01-01 08:00:00;6.48515906779693;67.5;-12.1;0.0;OK;OK;YES;OFF;365.55640590734123;269.30327615537806;467.04214137732464
2003-01-01 08:10:00;6.279281002152583;60.6;-12.1;0.0;OK;OK;YES;OFF;330.9530159095993;241.22775972423233;424.92530283721027
2003-01-01 08:20:00;7.304942177954291;50.3;-11.7;0.0;OK;OK;YES;OFF;539.4774409660833;420.70277053888503;666.3093267607144
2003-01-01 08:30:00;8.025147744794856;53.4;-11.7;0.0;OK;OK;YES;OFF;718.1820924011247;598.3338959559575;842.157994178541
2003-01-01 08:40:00;8.333807273440812;52.7;-11.7;0.0;OK;OK;YES;OFF;810.5491636008022;679.6903229066669;929.0197432537345
2003-01-01 08:50:00;8.436693782989463;53.6;-11.7;0.0;OK;OK;YES;OFF;841.3381873340281;706.8091318902366;957.9736596121325
2003-01-01 09:00:00;8.849368207324108;53.8;-11.8;0.0;OK;OK;YES;OFF;956.5910616362466;841.4125617319038;1088.910234373817
2003-01-01 09:10:00;9.25978585937868;55.1;-11.7;0.0;OK;OK;YES;OFF;1072.2329199414455;952.8324998059857;1200.5425628263047
2003-01-01 09:20:00;9.670099174100937;56.1;-11.6;0.0;OK;OK;YES;OFF;1184.5077428658597;1054.9403475564309;1313.3447194130028
2003-01-01 09:30:00;9.772972569570095;57.6;-11.6;0.0;OK;OK;YES;OFF;1211.5520686997577;1081.1773800818544;1344.4255117892737
2003-01-01 09:40:00;9.978719360508412;57.0;-11.6;0.0;OK;OK;YES;OFF;1265.6407203675537;1133.6514451327014;1406.5870965418155
2003-01-01 09:50:00;8.847112010347665;54.8;-11.6;0.0;OK;OK;YES;OFF;955.9652019791569;840.663305631785;1088.1867228553374
2003-01-01 10:00:00;9.156899349830027;53.9;-11.7;0.0;OK;OK;YES;OFF;1043.0315572100567;927.8327719999766;1174.9125897814886
2003-01-01 10:10:00;8.951126330732723;53.1;-11.7;0.0;OK;OK;YES;OFF;984.81834182834;875.2052205717999;1121.5417710497832
2003-01-01 10:20:00;8.642466802086767;53.3;-11.7;0.0;OK;OK;YES;OFF;899.197472386174;772.7030733247245;1022.561617013804
2003-01-01 10:30:00;8.436693782989463;54.5;-11.7;0.0;OK;OK;YES;OFF;841.3381873340281;706.8091318902366;957.9736596121325
2003-01-01 10:40:00;8.642466802086767;54.7;-11.7;0.0;OK;OK;YES;OFF;899.197472386174;772.7030733247245;1022.561617013804
2003-01-01 10:50:00;8.128034254343508;54.3;-11.7;0.0;OK;OK;YES;OFF;748.9711161343505;625.4527049395273;871.1119105369389
2003-01-01 11:00:00;7.7164882161489;53.8;-11.7;0.0;OK;OK;YES;OFF;640.9162757007798;520.7327891170091;766.2142115237511
2003-01-01 11:10:00;7.819374725697551;56.3;-11.7;0.0;OK;OK;YES;OFF;665.5211800711842;546.3137558095452;790.697108103889
2003-01-01 11:20:00;8.949985405816824;57.3;-11.6;0.0;OK;OK;YES;OFF;984.501854002106;874.826333018124;1121.1759021442786
2003-01-01 11:30:00;9.464352383162618;56.8;-11.6;0.0;OK;OK;YES;OFF;1130.2932165723591;1002.53879692166;1251.501959869265
2003-01-01 11:40:00;9.156899349830027;55.2;-11.7;0.0;OK;OK;YES;OFF;1043.0315572100567;927.8327719999766;1174.9125897814886
2003-01-01 11:50:00;8.74535331163542;54.2;-11.7;0.0;OK;OK;YES;OFF;927.7377622002293;806.8704557404163;1055.5550016924637
2003-01-01 12:00:00;9.464352383162618;52.9;-11.6;0.0;OK;OK;YES;OFF;1130.2932165723591;1002.53879692166;1251.501959869265
2003-01-01 12:10:00;8.948845062375058;50.7;-11.5;0.0;OK;OK;YES;OFF;984.1855274743784;874.4476385650714;1120.8102197044232
2003-01-01 12:20:00;9.77172736696127;51.1;-11.5;0.0;OK;OK;YES;OFF;1211.2247181255038;1080.8598011665335;1344.049302920355
2003-01-01 12:30:00;8.948845062375058;51.0;-11.5;0.0;OK;OK;YES;OFF;984.1855274743784;874.4476385650714;1120.8102197044232
2003-01-01 12:40:00;9.25742592659489;50.6;-11.5;0.0;OK;OK;YES;OFF;1071.5631212132794;952.2590749955413;1199.954681928202
2003-01-01 12:50:00;8.537403910081954;48.6;-11.5;0.0;OK;OK;YES;OFF;870.0534631309835;737.8129402589361;988.8703155343993
2003-01-01 13:00:00;8.948845062375058;47.4;-11.5;0.0;OK;OK;YES;OFF;984.1855274743784;874.4476385650714;1120.8102197044232
2003-01-01 13:10:00;9.25742592659489;48.2;-11.5;0.0;OK;OK;YES;OFF;1071.5631212132794;952.2590749955413;1199.954681928202
2003-01-01 13:20:00;8.948845062375058;49.8;-11.5;0.0;OK;OK;YES;OFF;984.1855274743784;874.4476385650714;1120.8102197044232
2003-01-01 13:30:00;9.154565638521612;51.8;-11.5;0.0;OK;OK;YES;OFF;1042.369200689981;927.2657185763147;1174.3312408933648
2003-01-01 13:40:00;9.463146502741441;49.9;-11.5;0.0;OK;OK;YES;OFF;1129.9509622598753;1002.2457878339939;1251.201563997876
2003-01-01 13:50:00;9.360286214668164;50.3;-11.5;0.0;OK;OK;YES;OFF;1100.757041736577;977.2524314147673;1225.5781229630388
2003-01-01 14:00:00;9.463146502741441;51.2;-11.5;0.0;OK;OK;YES;OFF;1129.9509622598753;1002.2457878339939;1251.201563997876
2003-01-01 14:10:00;9.359094049309201;50.5;-11.4;0.0;OK;OK;YES;OFF;1100.4186800481923;976.962754861402;1225.2811436394206
2003-01-01 14:20:00;9.564788424019294;51.9;-11.4;0.0;OK;OK;YES;OFF;1156.8226623255368;1028.0816873307447;1281.5275372994975
2003-01-01 14:30:00;8.330622175758739;51.4;-11.4;0.0;OK;OK;YES;OFF;809.5960158212131;678.8507953921943;928.1234056067037
2003-01-01 14:40:00;8.43239565129836;49.0;-11.3;0.0;OK;OK;YES;OFF;840.0519615768669;705.6762310577701;956.7640963173185
2003-01-01 14:50:00;8.535229744606879;48.9;-11.3;0.0;OK;OK;YES;OFF;869.4503586711803;737.0909258418101;988.1731096695205
2003-01-01 15:00:00;9.253890533496982;47.8;-11.2;0.0;OK;OK;YES;OFF;1070.5597020409998;951.4000326825825;1199.0739830863452
2003-01-01 15:10:00;9.356711539424724;48.6;-11.2;0.0;OK;OK;YES;OFF;1099.742473462383;976.38384418722;1224.6876385784944
2003-01-01 15:20:00;9.97363757499119;48.3;-11.2;0.0;OK;OK;YES;OFF;1264.304772791225;1132.355376588502;1405.0517538048407
2003-01-01 15:30:00;9.458329119024954;49.8;-11.1;0.0;OK;OK;YES;OFF;1128.5836870948556;1001.0752429085454;1250.001509536492
2003-01-01 15:40:00;10.177984595472505;51.4;-11.1;0.0;OK;OK;YES;OFF;1321.719850150042;1190.941107139632;1456.4990723593182
2003-01-01 15:50:00;10.27948511397344;50.3;-11.0;0.0;OK;OK;YES;OFF;1350.2980932967223;1220.1457227388423;1481.886730825924
2003-01-01 16:00:00;10.176690262833706;52.1;-11.0;0.0;OK;OK;YES;OFF;1321.3554209489837;1190.5686904492354;1456.1753294320768
2003-01-01 16:10:00;10.690664518532376;53.2;-11.0;0.0;OK;OK;YES;OFF;1468.049424524104;1338.97409401767;1590.1534511777247
2003-01-01 16:20:00;10.177984595472505;51.0;-11.1;0.0;OK;OK;YES;OFF;1321.719850150042;1190.941107139632;1456.4990723593182
2003-01-01 16:30:00;10.177984595472505;52.5;-11.1;0.0;OK;OK;YES;OFF;1321.719850150042;1190.941107139632;1456.4990723593182
2003-01-01 16:40:00;10.794832146713263;53.1;-11.1;0.0;OK;OK;YES;OFF;1498.452996359958;1369.22831497433;1619.1488575811811
2003-01-01 16:50:00;10.486408371092883;52.6;-11.1;0.0;OK;OK;YES;OFF;1408.558910502381;1279.6834893627072;1533.6430869325948
2003-01-01 17:00:00;10.69202422150647;54.5;-11.1;0.0;OK;OK;YES;OFF;1468.4462832005493;1339.3690032128975;1590.5319290312607
2003-01-01 17:10:00;10.587869667392642;54.0;-11.0;0.0;OK;OK;YES;OFF;1438.0465273135076;1309.1185794600378;1561.5401618379346
2003-01-01 17:20:00;11.101843923091314;55.0;-11.0;0.0;OK;OK;YES;OFF;1580.9289087090967;1450.663546646933;1699.8899410290312
2003-01-01 17:30:00;10.486408371092883;53.9;-11.1;0.0;OK;OK;YES;OFF;1408.558910502381;1279.6834893627072;1533.6430869325948
2003-01-01 17:40:00;10.896254220811844;52.1;-11.0;0.0;OK;OK;YES;OFF;1528.0552189452974;1398.6851231329345;1647.3800298573046
2003-01-01 17:50:00;10.587869667392642;53.9;-11.0;0.0;OK;OK;YES;OFF;1438.0465273135076;1309.1185794600378;1561.5401618379346
2003-01-01 18:00:00;10.997650858109278;54.2;-10.9;0.0;OK;OK;YES;OFF;1556.9806020440158;1427.408765604732;1675.16141803821
2003-01-01 18:10:00;11.203214425550573;53.9;-10.9;0.0;OK;OK;YES;OFF;1604.2284620921;1473.2883618324192;1723.948574884241
2003-01-01 18:20:00;10.687947186136356;53.6;-10.8;0.0;OK;OK;YES;OFF;1467.2563123821935;1338.1848778652284;1589.3970726508078
2003-01-01 18:30:00;10.174103571418263;54.2;-10.8;0.0;OK;OK;YES;OFF;1320.6271183027732;1189.8244250052999;1455.5283372867787
2003-01-01 18:40:00;10.070055542668758;54.1;-10.7;0.0;OK;OK;YES;OFF;1291.3316042654853;1159.8868175096604;1429.5034868029688
2003-01-01 18:50:00;9.659032867457789;52.4;-10.7;0.0;OK;OK;YES;OFF;1181.598528085204;1052.1179750080337;1310.0012934710553
2003-01-01 19:00:00;9.042498854641334;49.4;-10.7;0.0;OK;OK;YES;OFF;1010.5622823623581;900.0353352598606;1146.4143773252351
2003-01-01 19:10:00;9.042498854641334;49.1;-10.7;0.0;OK;OK;YES;OFF;1010.5622823623581;900.0353352598606;1146.4143773252351
2003-01-01 19:20:00;9.144093294998678;48.1;-10.6;0.0;OK;OK;YES;OFF;1039.396928589368;924.7211115261496;1171.7224840856322
2003-01-01 19:30:00;9.245662236527437;44.5;-10.5;0.0;OK;OK;YES;OFF;1068.224337710697;949.4006919969277;1197.024238853993
2003-01-01 19:40:00;9.348391816933297;46.3;-10.5;0.0;OK;OK;YES;OFF;1097.381160639522;974.3622886050584;1222.6151194102279
2003-01-01 19:50:00;9.451121397339158;47.8;-10.5;0.0;OK;OK;YES;OFF;1126.537983568347;999.3238852131891;1248.2059999664627
2003-01-01 20:00:00;9.347205698565315;46.8;-10.4;0.0;OK;OK;YES;OFF;1097.0445152147936;974.0740813709384;1222.3196464475168
2003-01-01 20:10:00;9.141772606289155;44.5;-10.4;0.0;OK;OK;YES;OFF;1038.7382681576876;924.157222379603;1171.1443792463158
2003-01-01 20:20:00;9.141772606289155;47.0;-10.4;0.0;OK;OK;YES;OFF;1038.7382681576876;924.157222379603;1171.1443792463158
2003-01-01 20:30:00;9.244489152427235;46.2;-10.4;0.0;OK;OK;YES;OFF;1067.8913916862407;949.1156518752707;1196.7320128469162
2003-01-01 20:40:00;9.347205698565315;47.0;-10.4;0.0;OK;OK;YES;OFF;1097.0445152147936;974.0740813709384;1222.3196464475168
2003-01-01 20:50:00;9.141772606289155;49.1;-10.4;0.0;OK;OK;YES;OFF;1038.7382681576876;924.157222379603;1171.1443792463158
2003-01-01 21:00:00;9.244489152427235;48.5;-10.4;0.0;OK;OK;YES;OFF;1067.8913916862407;949.1156518752707;1196.7320128469162
2003-01-01 21:10:00;9.346020181944247;47.3;-10.3;0.0;OK;OK;YES;OFF;1096.708040578539;973.7860203514113;1222.0243233854803
2003-01-01 21:20:00;9.244489152427235;47.5;-10.4;0.0;OK;OK;YES;OFF;1067.8913916862407;949.1156518752707;1196.7320128469162
2003-01-01 21:30:00;9.756834255875862;49.3;-10.3;0.0;OK;OK;YES;OFF;1207.309476997928;1077.0614329084376;1339.54969744538
2003-01-01 21:40:00;9.96224129284167;49.5;-10.3;0.0;OK;OK;YES;OFF;1261.3088109456858;1129.4488464398444;1401.6086334748925
2003-01-01 21:50:00;10.167648329807479;49.4;-10.3;0.0;OK;OK;YES;OFF;1318.8095959191626;1187.967066514651;1453.913730073393
2003-01-01 22:00:00;10.578462403739094;50.1;-10.3;0.0;OK;OK;YES;OFF;1435.3008142617252;1306.3863541214923;1558.9216186538138
2003-01-01 22:10:00;10.373055366773286;52.8;-10.3;0.0;OK;OK;YES;OFF;1376.6435098059567;1247.0685730345804;1505.2908439851547
2003-01-01 22:20:00;10.167648329807479;54.5;-10.3;0.0;OK;OK;YES;OFF;1318.8095959191626;1187.967066514651;1453.913730073393
2003-01-01 22:30:00;10.373055366773286;53.9;-10.3;0.0;OK;OK;YES;OFF;1376.6435098059567;1247.0685730345804;1505.2908439851547
2003-01-01 22:40:00;9.859537774358767;54.3;-10.3;0.0;OK;OK;YES;OFF;1234.309143971807;1103.2551396741412;1370.5791654601364
2003-01-01 22:50:00;10.270351848290382;51.8;-10.3;0.0;OK;OK;YES;OFF;1347.7265528625594;1217.5178197746154;1479.6022870292736
2003-01-01 23:00:00;10.579804252222281;52.8;-10.4;0.0;OK;OK;YES;OFF;1435.692461719423;1306.7760776969415;1559.2951266503128
2003-01-01 23:10:00;10.271654613808039;53.4;-10.4;0.0;OK;OK;YES;OFF;1348.093356404813;1217.8926628465622;1479.9281392171524
2003-01-01 23:20:00;10.47575888525619;54.8;-10.3;0.0;OK;OK;YES;OFF;1405.5604667493535;1276.6193262945449;1530.9794009410352
2003-01-01 23:30:00;10.16893806766996;55.2;-10.4;0.0;OK;OK;YES;OFF;1319.1727314259936;1188.3381611558782;1454.236323739393
2003-01-01 23:40:00;9.859537774358767;54.9;-10.3;0.0;OK;OK;YES;OFF;1234.309143971807;1103.2551396741412;1370.5791654601364
2003-01-01 23:50:00;10.270351848290382;54.0;-10.3;0.0;OK;OK;YES;OFF;1347.7265528625594;1217.5178197746154;1479.6022870292736
2003-01-02 00:00:00;9.96224129284167;55.8;-10.3;0.0;OK;OK;YES;OFF;1261.3088109456858;1129.4488464398444;1401.6086334748925
2003-01-02 00:10:00;9.859537774358767;54.2;-10.3;0.0;OK;OK;YES;OFF;1234.309143971807;1103.2551396741412;1370.5791654601364
2003-01-02 00:20:00;9.346020181944247;53.6;-10.3;0.0;OK;OK;YES;OFF;1096.708040578539;973.7860203514113;1222.0243233854803
2003-01-02 00:30:00;9.244489152427235;55.9;-10.4;0.0;OK;OK;YES;OFF;1067.8913916862407;949.1156518752707;1196.7320128469162
2003-01-02 00:40:00;9.347205698565315;56.2;-10.4;0.0;OK;OK;YES;OFF;1097.0445152147936;974.0740813709384;1222.3196464475168
2003-01-02 00:50:00;8.937473495309856;55.2;-10.5;0.0;OK;OK;YES;OFF;981.0311020681265;870.6712768021259;1117.1636144475506
2003-01-02 01:00:00;8.937473495309856;52.0;-10.5;0.0;OK;OK;YES;OFF;981.0311020681265;870.6712768021259;1117.1636144475506
2003-01-02 01:10:00;9.040203075715718;53.4;-10.5;0.0;OK;OK;YES;OFF;1009.9106918530476;899.4774987806667;1145.842477741524
2003-01-02 01:20:00;8.938608052414438;54.9;-10.6;0.0;OK;OK;YES;OFF;981.3458234899864;871.0480496816291;1117.527441339488
2003-01-02 01:30:00;8.527637567245959;56.5;-10.6;0.0;OK;OK;YES;OFF;867.344320249322;734.5696543126634;985.7384695080814
2003-01-02 01:40:00;8.116667082077479;52.1;-10.6;0.0;OK;OK;YES;OFF;745.5694637873736;622.4565475743093;867.9130056808415
2003-01-02 01:50:00;8.323209173022136;49.1;-10.7;0.0;OK;OK;YES;OFF;807.3776577663718;676.8968773703805;926.0372675683763
2003-01-02 02:00:00;8.631476179430365;47.7;-10.7;0.0;OK;OK;YES;OFF;896.1487193744653;769.0532186553882;1019.0371720428216
2003-01-02 02:10:00;8.93974318583859;53.8;-10.7;0.0;OK;OK;YES;OFF;981.6607047804985;871.4250139499868;1117.8914530441223
2003-01-02 02:20:00;8.734231848233106;56.2;-10.7;0.0;OK;OK;YES;OFF;924.6527145098095;803.1771504202542;1051.988599043255
2003-01-02 02:30:00;9.042498854641334;56.8;-10.7;0.0;OK;OK;YES;OFF;1010.5622823623581;900.0353352598606;1146.4143773252351
2003-01-02 02:40:00;8.42703528137674;55.8;-10.8;0.0;OK;OK;YES;OFF;838.4478585952453;704.2633456501167;955.255602122681
2003-01-02 02:50:00;8.529804004320361;56.5;-10.8;0.0;OK;OK;YES;OFF;867.945280882923;735.2891022201234;986.4331970490529
2003-01-02 03:00:00;8.42810626509309;58.3;-10.9;0.0;OK;OK;YES;OFF;838.7683529263801;704.545635358997;955.5569941426885
2003-01-02 03:10:00;7.915203537759548;57.6;-11.0;0.0;OK;OK;YES;OFF;688.4382638274365;570.1399470205911;813.5005534282922
2003-01-02 03:20:00;8.223588091178751;58.0;-11.0;0.0;OK;OK;YES;OFF;777.5658207562418;650.6387692753653;898.0022950158036
2003-01-02 03:30:00;8.223588091178751;54.6;-11.0;0.0;OK;OK;YES;OFF;777.5658207562418;650.6387692753653;898.0022950158036
2003-01-02 03:40:00;8.017998388899283;51.7;-11.0;0.0;OK;OK;YES;OFF;716.0426312675736;596.4494699244192;840.1460505959964
2003-01-02 03:50:00;7.915203537759548;49.7;-11.0;0.0;OK;OK;YES;OFF;688.4382638274365;570.1399470205911;813.5005534282922
2003-01-02 04:00:00;6.990049877501939;46.1;-11.0;0.0;OK;OK;YES;OFF;458.10971380987235;347.0161568262204;587.4151785100522
2003-01-02 04:10:00;6.8872550263622045;48.2;-11.0;0.0;OK;OK;YES;OFF;438.5288149049393;330.4076450083118;562.7883571390082
2003-01-02 04:20:00;7.914197346489854;50.5;-10.9;0.0;OK;OK;YES;OFF;688.197637140053;569.8897748117245;813.261119931094
2003-01-02 04:30:00;8.223588091178751;52.0;-11.0;0.0;OK;OK;YES;OFF;777.5658207562418;650.6387692753653;898.0022950158036
2003-01-02 04:40:00;9.045946900296627;54.3;-11.0;0.0;OK;OK;YES;OFF;1011.5409104870396;900.8731535824295;1147.273317118121
2003-01-02 04:50:00;8.121826091336645;55.0;-11.1;0.0;OK;OK;YES;OFF;747.1133091293648;623.816358372222;869.3648337507934
2003-01-02 05:00:00;8.327441941750232;54.0;-11.1;0.0;OK;OK;YES;OFF;808.6443235070828;678.0125498439869;927.2284366755349
2003-01-02 05:10:00;7.403112426797585;54.5;-11.2;0.0;OK;OK;YES;OFF;564.8444950708157;443.67517473613077;690.905222420663
2003-01-02 05:20:00;7.9172174564363065;54.9;-11.2;0.0;OK;OK;YES;OFF;688.9198845634182;570.6406733725456;813.9797859622773
2003-01-02 05:30:00;8.122859468291795;56.5;-11.2;0.0;OK;OK;YES;OFF;747.4225495510395;624.0887356972733;869.6556426241564
2003-01-02 05:40:00;8.224634016543439;57.2;-11.1;0.0;OK;OK;YES;OFF;777.8788163182238;650.9144541081045;898.2966352131641
2003-01-02 05:50:00;8.327441941750232;57.1;-11.1;0.0;OK;OK;YES;OFF;808.6443235070828;678.0125498439869;927.2284366755349
2003-01-02 06:00:00;9.045946900296627;57.3;-11.0;0.0;OK;OK;YES;OFF;1011.5409104870396;900.8731535824295;1147.273317118121
2003-01-02 06:10:00;9.148741751436361;58.3;-11.0;0.0;OK;OK;YES;OFF;1040.7162586276143;925.8506099042166;1172.8804572127262
2003-01-02 06:20:00;9.252713268611368;59.6;-11.1;0.0;OK;OK;YES;OFF;1070.2255694214118;951.1139766989065;1198.7807156072822
2003-01-02 06:30:00;8.944289492990988;59.9;-11.1;0.0;OK;OK;YES;OFF;982.9218314751674;872.9347883192077;1119.3493512798036
2003-01-02 06:40:00;8.738673642577403;59.4;-11.1;0.0;OK;OK;YES;OFF;925.8848497862106;804.6522173327116;1053.4129823769667
2003-01-02 06:50:00;8.738673642577403;61.3;-11.1;0.0;OK;OK;YES;OFF;925.8848497862106;804.6522173327116;1053.4129823769667
2003-01-02 07:00:00;8.738673642577403;62.8;-11.1;0.0;OK;OK;YES;OFF;925.8848497862106;804.6522173327116;1053.4129823769667
2003-01-02 07:10:00;8.738673642577403;64.2;-11.1;0.0;OK;OK;YES;OFF;925.8848497862106;804.6522173327116;1053.4129823769667
2003-01-02 07:20:00;8.738673642577403;63.3;-11.1;0.0;OK;OK;YES;OFF;925.8848497862106;804.6522173327116;1053.4129823769667
2003-01-02 07:30:00;8.841481567784196;63.6;-11.1;0.0;OK;OK;YES;OFF;954.4033406306893;838.7935028259599;1086.3811668283854
2003-01-02 07:40:00;8.738673642577403;64.1;-11.1;0.0;OK;OK;YES;OFF;925.8848497862106;804.6522173327116;1053.4129823769667
2003-01-02 07:50:00;8.738673642577403;62.2;-11.1;0.0;OK;OK;YES;OFF;925.8848497862106;804.6522173327116;1053.4129823769667
