,,MAE_median,MAE_median,RMSE_median,RMSE_median,MeanPinball,MeanPinball,CRPS_approx,CRPS_approx,Cov_80,Cov_80,Width_80,Width_80,Cov_90,Cov_90,Width_90,Width_90,Cov_95,Cov_95,Width_95,Width_95
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
LeadTime,Model,,,,,,,,,,,,,,,,,,,,
12h,QR,20.887900193570843,3.9377881202500733,26.14036285069273,4.250827518325654,6.475653500295288,1.5474676570547647,12.951307000590576,3.0949353141095295,0.7380952380952381,0.16515399145013823,59.48183019127024,10.083591501748458,0.8020833333333334,0.1549620957969621,75.98991390402645,11.288835562155539,0.8549107142857143,0.13030537766860392,94.26972255675354,14.98782100826024
12h,QRF,17.882537295386904,3.9104025193041902,24.489335344666774,4.069774450607122,5.4922267371337,1.255241559240876,10.9844534742674,2.510483118481752,0.7261904761904762,0.13523393828844807,47.85978412797619,7.415085714223187,0.8511904761904762,0.10180137724099447,65.06605644940475,8.822947541779584,0.9270833333333334,0.05753112963253163,82.70081811904763,9.85249189011579
1h,QR,11.155549532742748,2.5068589708563906,16.044551418116257,4.7017967003060095,3.5339660395398904,0.7298277193606516,7.067932079079781,1.4596554387213032,0.8154761904761905,0.07047143109197637,38.16054347294761,6.821657243248285,0.9099702380952381,0.029198537009447304,54.15911503134608,6.940410644936346,0.9546130952380952,0.014856130091142797,68.13839018093194,5.176674771405905
1h,QRF,8.552886966517857,2.425040069811398,13.46443744318173,4.645341348260249,2.7361393806361614,0.6590087292622975,5.472278761272323,1.318017458524595,0.8616071428571429,0.0614999354755114,31.427403229166664,0.7660535224859445,0.9255952380952381,0.041666666666666644,43.812440353422616,0.771713176971175,0.9650297619047619,0.028481899245943614,56.09672582514881,1.5257201474131297
24h,QR,20.630044206663978,2.9559315619015867,25.955731863029285,3.9427750605775946,6.386301999402192,1.327372266533451,12.772603998804383,2.654744533066902,0.7209821428571428,0.17643187492890763,56.75406615202367,10.167742629692475,0.8199404761904763,0.13809652093000208,74.67645096216916,11.284336939552917,0.8891369047619048,0.07998425387128981,94.02623791022859,12.915939519379863
24h,QRF,16.194122110119046,2.533836615985649,22.207922070578732,2.8683659556809653,4.886142160781536,0.6896823382841293,9.772284321563072,1.3793646765682586,0.7805059523809523,0.07336073074846382,48.930520638392856,4.76902684909653,0.8980654761904763,0.04383360438514951,65.68331831994047,5.020384168387733,0.9516369047619048,0.02232142857142856,82.76388385044643,5.321671987498743
6h,QR,20.08591436519935,3.439803613915104,25.36656600755167,3.381827392642824,6.349683959046692,1.3907382235301986,12.699367918093383,2.781476447060397,0.7351190476190477,0.1658319517029012,58.53236065239269,10.873832657994047,0.8087797619047619,0.15184162913459007,77.94142391982238,14.41603412645536,0.8683035714285714,0.11999560551130903,97.11206466893985,16.650421185851805
6h,QRF,17.828802222470237,3.906970543325261,24.43581079526634,4.124703548398513,5.549157833552256,1.3511148495606093,11.098315667104512,2.7022296991212187,0.7269345238095238,0.15675937380428068,47.981889829613095,8.081424517664818,0.8444940476190477,0.1292131755562852,65.21507443526787,10.279988809996244,0.9188988095238095,0.07283563686898299,83.2599250766369,11.542679340973484
